id,smiles,exact_mass,type,C3,C6,C20,C26,C28,Other
"(3b,16a)-Dihydroxy-12-oleanen-28-oic acid 3-glucoside 28-[glucosyl-(1-&gt;3)-[xylosyl-(1-&gt;3)-xylosyl-(1-&gt;4)-rhamnosyl-(1-&gt;2)]-arabinosyl] ester",CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(CO)C(O)C(O)C7O)C(C)(C)C6CCC5(C)C3(C)CC4O)OCC(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1OC1OCC(O)C(OC2OCC(O)C(O)C2O)C1O,1338.6455918639997,OA,1,,,,5,
Calendulaglycoside E,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(O)=O,794.4452568,OA,2,,,,,
Neomacrostemonoside D,CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(COC(C)=O)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3OC3OC(CO)C(O)C(O)C3O)C(O)C2O)OC11CCC(C)CO1,1106.5509036320002,SS,4,,,,,
CCMSLIB00012316197,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OCC(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,764.4346921079998,OA,2,,,,,
CCMSLIB00012426127,CC(CCC1(O)OC2CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O,1048.545424,SS,3,,,1,,
Ginsenoside Rh5,COC(C)(CCC=C(C)C)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(CC21C)OC1OC(CO)C(O)C(O)C1O,652.4550336,PPT,,1,,,,
Schidigerasaponin C2,CC1C2C(CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(O)CC5(C)C4CCC23C)OC11CCC(=C)CO1,754.4139566639999,SS,2,,,,,
CCMSLIB00004683485,CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CC(O)C(OC7OC(CO)C(O)C(O)C7O)C(C)(C(=O)O)C6CCC5(C)C3(C)CC4)OCC(O)C2O)C(O)C(O)C1OC1OCC(O)C(O)C1O,1074.5246888840002,OA,1,,,,3,
Ophiopogonin C',CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)OC11CCC(C)CO1,722.4241274,SS,2,,,,,
Hebevinoside IV,COC1C=C2C(CCC(OC3OCC(O)C(O)C3O)C2(C)C)C2(C)CCC3(C)C(C(C)CCC=C(C)C)C(O)CC3(C)C12,604.4339043,Other,1,,,,,
Elatoside H,CC1(C)CCC2(C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(O)=O,810.4401714,OA,2,,,,,
Talinumoside I,COC(=O)C1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OC(CO)C(O)C(O)C1O,838.4350860320001,OA,1,,,,1,
"(3b,5a,6b,25R)-3,6-Dihydroxyspirostane-2,12-dione 3-[4'-(2''-glucosyl-3''-xylosyl)-galactoside]",CC1C2C(CC3C4CC(O)C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(=O)CC5(C)C4CC(=O)C23C)OC11CCC(C)CO1,1078.483218,SS,4,,,,,
Capsicoside E1,CC1C2C(CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(OC8OC(CO)C(O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)CC5(C)C4CCC23C)OC11CCC(C)CO1,1212.5775123040005,SS,5,,,,,
Acutoside F,CC1OC(OC2C(O)C(O)COC2OC(=O)C23CCC(C)(C)CC2C2=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC4(C)C2(C)CC3)C(O)C(OC2OCC(O)C(O)C2O)C1OC1OCC(O)C(O)C1O,1322.6506772439996,OA,2,,,,4,
Momordin IIa,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(CCC43C)C(=O)OC3OC(CO)C(O)C(O)C3O)C2(C)C)C(O)C(OC2OCC(O)C(O)C2O)C1O,940.5031655920002,OA,2,,,,1,
MSBNK-RIKEN-PR308931,CC1OC(OC2C(OC3C(OC4CCC5(C)C(CCC6(C)C5CC=C5C7CC(C)(C)CC(OC(=O)CC(=O)O)C7(C)CCC56C)C4(C)CO)OC(C(=O)O)C(O)C3O)OC(CO)C(O)C2O)C(O)C(O)C1O,1028.5192095800005,OL,3,,,,,
Araliasaponin VI,CC1(C)CCC2(C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OC(CO)C(O)C(O)C1O,1120.5665536960005,OA,3,,,,1,
Soyasaponin beta-A,CC1OC(OC2C(O)C(O)COC2OC2C(O)C(O)C(OC2OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CC(OC6CC(=O)C(O)=C(C)O6)C5(C)CCC43C)C2(C)CO)C(O)=O)C(O)C(O)C1O,1038.5399450240002,OL,3,,,,,
3-Epipapyriferic acid,CC(=O)OC1CC2C3(C)CCC(OC(=O)CC(O)=O)C(C)(C)C3CCC2(C)C2(C)CCC(C12)C1(C)CCC(O1)C(C)(C)O,604.3975188,PPD,,,,,,
Soyasaponin A-d,CC(=O)OCC1OC(OC2C(O)COC(OC3C(O)C(C)(C)CC4C5=CCC6C7(C)CCC(OC8OC(C(O)C(O)C8OC8OCC(O)C(O)C8OC8OC(CO)C(O)C(O)C8O)C(O)=O)C(C)(CO)C7CCC6(C)C5(C)CCC34C)C2O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,1406.6354211039998,OL,3,,,,,C22:2
Basilimoside,CCC(\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CC=C4C[C@H](CC[C@]4(C)[C@@]3([H])CC[C@]12C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(C)(C)C,588.4389896399998,Other,1,,,,,
Trigoneoside XIIIa,CC(CCC1(O)OC2CC3C4CC=C5CC(CCC5(C)C4CCC3(C)C2C1C)OC1OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2O)C(O)C1OC1OC(C)C(O)C(O)C1O)COC1OC(CO)C(O)C(O)C1O,1226.593162,SS,4,,,1,,
Caraganoside A,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OCC(O)C(O)C6O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OC(CO)C(O)C(O)C1O,1044.5505097080002,OA,3,,,,1,
Quillaic acid 3-[galactosyl-(1-&gt;2)-[rhamnosyl-(1-&gt;3)]-glucuronide] 28-[6-acetyl-glucosyl-(1-&gt;3)-[xylosyl-(1-&gt;4)-rhamnosyl-(1-&gt;2)]-4-acetyl-fucosyl] ester,CC1OC(OC2C(O)C(OC(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(O)CC54C)C(=O)OC4OC(C)C(OC(C)=O)C(OC5OC(COC(C)=O)C(O)C(O)C5O)C4OC4OC(C)C(OC5OCC(O)C(O)C5O)C(O)C4O)C3(C)C=O)C2OC2OC(CO)C(O)C(O)C2O)C(O)=O)C(O)C(O)C1O,1640.7093738919991,OA,3,,,,4,
Goyaglycoside h,CC(C(O)C(O)C(=O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(COC6OC(CO)C(O)C(O)C6O)C(O)C(O)C5O)C4(C)C)C3(C)CCC12C,814.4714715,Other,2,,,,,
Mogroside III E,CC(CCC(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)C(C)(C)O)C1CCC2(C)C3CC=C4C(CCC(OC5OC(CO)C(O)C(O)C5O)C4(C)C)C3(C)C(O)CC12C,962.5450304040002,Other,1,,2,,,
Phytolaccasaponin G,COC(=O)C1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OCC(O)C(O)C6O)C(C)(CO)C5CCC34C)C2C1)C(O)=O,664.3822626119999,OA,1,,,,,
PR308915,O=C(O)C7OC(OC2CCC3(C)(C4CC=C1C5CC(C)(C)CC(O)C5(C)(CCC1(C)C4(C)(CCC3(C2(C)(CO))))))C(OC6OC(CO)C(O)C(O)C6(O))C(O)C7(O),796.4609068560002,OL,2,,,,,
Lucyoside K,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6O)C(C)(C=O)C5CCC34C)C2C1)C(O)=O,632.3924333719999,OA,1,,,,,
Quillaic acid 3-[galactosyl-(1-&gt;2)-[xylosyl-(1-&gt;3)]-glucuronide] 28-[6-acetyl-glucosyl-(1-&gt;3)-[glucosyl-(1-&gt;3)-[xylosyl-(1-&gt;4)]-rhamnosyl-(1-&gt;2)]-4-acetyl-fucosyl] ester,CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)=O)C(C)(C=O)C6CCC5(C)C3(C)CC4O)OC(C)C(OC(C)=O)C2OC2OC(COC(C)=O)C(O)C(O)C2O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1OC1OCC(O)C(O)C1O,1788.7465472479985,OA,3,,,,5,
Notoginsenoside R9,CC(C)(O)C\C=C\C(C)(O)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(CC21C)OC1OC(CO)C(O)C(O)C1O,654.4342982,PPT,,1,,,,
Momordicin II,CC(CC(OC1OC(CO)C(O)C(O)C1O)C=C(C)C)C1CCC2(C)C3C(O)C=C4C(CCC(O)C4(C)C)C3(CCC12C)C=O,634.4080834360001,Other,,,1,,,
Amaranthussaponin IV,CC1OC(OC2C(O)C(OC3C(O)CC4(C)C(CCC5(C)C4CC=C4C6CC(=C)CCC6(CCC54C)C(=O)OC4OC(CO)C(O)C(O)C4O)C3(C)C=O)OC(C2O)C(O)=O)C(O)C(O)C1O,954.4460446400004,OA,2,,,,1,
Hebevinoside XIV,CC(CCC=C(C)C)C1C(CC2(C)C3C(O)C=C4C(CCC(OC5OCC(OC(C)=O)C(OC(C)=O)C5O)C4(C)C)C3(C)CCC12C)OC1OC(COC(C)=O)C(O)C(O)C1O,878.5027717,Other,1,,,,,C16:1
Coriandrinol,[H][C@@](C)(CC[C@@]([H])(CC)C(C)C)C1([H])CC[C@@]2([H])[C@]3([H])CC=C4CC([H])(CC[C@]4(C)[C@@]3([H])CC[C@]12C)O[C@]1([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]1([H])O,576.4389896399998,Other,1,,,,,
Azukisaponin VI,CC12CCC(C)(CC1C1=CCC3C4(C)CCC(OC5OC(C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C(O)=O)C(C)(CO)C4CCC3(C)C1(C)CC2)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,1134.545818,OA,2,,,,,C17:2
Ginsenoside Rh8,CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(=O)CC1C3(C)CCC(O)C(C)(C)C3C(O)CC21C,636.4237335,PPT,,,1,,,
Periandrin V,CC1(C)C(CCC2(C=O)C1CCC1(C)C2CCC2C3=CC(C)(CCC3(C)CCC12C)C(O)=O)OC1OC(C(O)C(O)C1OC1OCC(O)C(O)C1O)C(O)=O,778.4139566640001,OA,2,,,,,
Oleragenoside,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CC(O)C(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C=O)C5CCC43C)C2C1,824.419436,OA,1,,,,1,
Agavasaponin C,CC1C2C(CC3C4CCC5CC(CCC5(C)C4CC(=O)C23C)OC2OC(CO)C(OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4O)C(O)C3O)C(O)C2O)OC11CCC(C)CO1,916.4667801,SS,3,,,,,
Tuberoside K,CC1C2C(CC3C4CCC5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)C(O)CC5(C)C4CCC23C)OC11CCC(CO)CO1,902.4875155,SS,3,,,,,
Tragopogonsaponin A,CC1(C)CCC2(C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(O)=O,648.3873479919998,OA,1,,,,,
Theasaponin A3,OC[C@H]1O[C@@H](O[C@H]2C(O[C@H]3CC[C@@]4(C)[C@@]([H])(CC[C@]5(C)[C@]4([H])CC=C4[C@]6([H])CC(C)(C)[C@@H](OC(=O)C(\C)=C/C)[C@H](OC(=O)C)[C@]6(CO)[C@H](OC(=O)C)C[C@@]54C)[C@]3(C)CO)O[C@H](C(=O)O)[C@@H](O)[C@@H]2O[C@@H]2OC[C@H](O)[C@H](O)C2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,1274.593162,OL,4,,,,,
Araliasaponin VIII,CC1(C)CCC2(C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC34C)C2C1)C(=O)OC1OC(CO)C(O)C(O)C1O,1298.6142917359998,OA,4,,,,1,
Agavasaponin C',CC1C2C(CC3C4CCC5CC(CCC5(C)C4CC(=O)C23C)OC2OC(CO)C(OC3OC(CO)C(OC4OC(CO)C(O)C(O)C4OC4OCC(O)C(O)C4O)C(O)C3O)C(O)C2O)OC11CCC(C)CO1,1048.5090388200003,SS,4,,,,,
Capsicoside C1,CC1C2C(CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC23C)OC11CCC(C)CO1,888.4718655,SS,3,,,,,
12-Ketoporrigenin 3-[4'-(2''-glucosyl-3''-xylosyl)-glucosyl)-galactoside],CC1C2C(CC3C4CC(O)C5CC(CCC5(C)C4CC(=O)C23C)OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OCC(O)C(O)C4O)C3OC3OC(CO)C(O)C(O)C3O)C(O)C2O)OC11CCC(C)CO1,1064.5039534400005,SS,4,,,,,
"28-Glucosyl-30-methyl-3b,23-dihydroxy-12-oleanene-28,30-diate 3-[glucosyl-(1-&gt;3)-xylosyl-(1-&gt;2)-glucoside]",COC(=O)C1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(O)C6OC6OCC(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(CO)C5CCC34C)C2C1)C(=O)OC1OC(CO)C(O)C(O)C1O,1134.545818,OA,3,,,,1,
Ginsenoside Ro,O=C(O)C1OC(OC2CCC3(C)C4CC=C5C6CC(C)(C)CCC6(C(=O)OC7OC(CO)C(O)C(O)C7O)CCC5(C)C4(C)CCC3C2(C)C)C(OC8OC(CO)C(O)C(O)C8O)C(O)C1O,956.4980802,OA,2,,,,1,
Nuatigenin 3-[rhamnosyl-(1-&gt;2)-glucoside],CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)OC11CCC(C)(CO)O1,738.419042,SS,2,,,,,
MSBNK-RIKEN-PR308925,CC1(C)CC(=O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC43C)C2C1,956.4980802,OL,3,,,,,
Quillaic acid 3-[galactosyl-(1-&gt;2)-[xylosyl-(1-&gt;3)]-glucuronide] 28-[glucosyl-(1-&gt;3)-[xylosyl-(1-&gt;4)-rhamnosyl-(1-&gt;2)]-4-acetyl-fucosyl] ester,CC1OC(OC2C(OC(=O)C34CCC(C)(C)CC3C3=CCC5C6(C)CCC(OC7OC(C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)=O)C(C)(C=O)C6CCC5(C)C3(C)CC4O)OC(C)C(OC(C)=O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1OC1OCC(O)C(O)C1O,1584.6831591439989,OA,3,,,,4,
Majonoside R1,CC(C)(O)C1CCC(C)(O1)C1CCC2(C)C1C(O)CC1C3(C)CCC(O)C(C)(C)C3C(CC21C)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,816.4871216040001,PPT,,2,,,,
Pithecelloside,C\C(=C/CCC(C)(O)C=C)C(=O)OC1CC2(C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(COC7OCC(O)C(O)C7OC7OCC(O)C(O)C7O)C(O)C(O)C6O)C(C)(C)C5CCC34C)C2CC1(C)C)C(O)=O,1080.5868952160004,OA,3,,,,,
"(3b,5b,22a,25R)-Furostane-22-methoxy-3,26-diol 3-[glucosyl-(1-&gt;2)-glucoside] 26-glucoside",COC1(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CCC5CC(CCC5(C)C4CCC3(C)C2C1C)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,934.5137302760004,SS,2,,,1,,
Tuberoside B (Ullucus tuberosus),CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OCC(O)C(O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OC(CO)C(O)C(O)C1O,1088.5403389480002,OA,3,,,,1,
Jujubasaponin IV,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CCC4C6C(C)(O)C(CC=C(C)C)OC66CC54CO6)C3(C)C)OC(CO)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,942.5188156560004,Other,3,,,,,
Chinenoside VI,CC1C2C(CC3C4CC(=O)C5CC(CCC5(C)C4CCC23C)OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O)OC11CC(OC2OC(CO)C(O)C(O)C2O)C(C)CO1,902.4511300200002,SS,2,,,1,,
"22R-Acetoxy-1alpha,3beta-dihydroxyergosta-5,24E-dien-26-oic acid 3-O-b-D-glucoside 26-O-[b-D-glucosyl-(1-&gt;4)-b-D-glucosyl-(1-&gt;2)-6-acetyl-b-D-glucosyl] ester",CC(C(C\C(C)=C(\C)C(=O)OC1OC(COC(C)=O)C(O)C(O)C1OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)OC(C)=O)C1CCC2C3CC=C4CC(CC(O)C4(C)C3CCC12C)OC1OC(CO)C(O)C(O)C1O,1192.551298,Other,1,,,,,C16:3
CCMSLIB00000846284,CC1(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(OC2OCC(O)C(OC3OC(CO)C(O)C(O)C3O)C2O)C1O,1106.5509036320002,OL,2,,,,,C22:2
Pisumsaponin I,CC1OC(OC2C(O)C(O)C(CO)OC2OC2C(O)C(O)C(OC2OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CC(OC(=O)CC(O)=O)C5(C)CCC43C)C2(C)CO)C(O)=O)C(O)C(O)C1O,1028.5192095800005,OL,3,,,,,
Theasaponin B1,CC(=O)OC1CC2(C)C(=CCC3C4(C)CCC(OC5OC(C(O)C(OC6OCC(O)C(O)C6OC6OCC(O)C(O)C6O)C5OC5OC(CO)C(O)C(O)C5O)C(O)=O)C(C)(C)C4CCC23C)C2CC(C)(C)C(OC(=O)\C=C\C3=CC=CC=C3)C(OC(C)=O)C12CO,1306.598248,OL,4,,,,,
"28-Glucosyl-30-methyl-3b,23-dihydroxy-12-oleanene-28,30-dioate 3-[arabinosyl-(1-&gt;3)-glucuronide]",COC(=O)C1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(OC7OCC(O)C(O)C7O)C6O)C(O)=O)C(C)(CO)C5CCC34C)C2C1)C(=O)OC1OC(CO)C(O)C(O)C1O,986.4722593880002,OA,2,,,,1,
Theasaponin F1,CC1=C(C(O)=O)C(O)=CC2=CC3=C(C(O)=C12)C(=O)C1=C(O)C=C(O)C=C1C3,366.0739528,error,,,,,,
Momordicoside I,CC(C\C=C\C(C)(C)O)C1CCC2(C)C3C=CC45OCC3(CCC12C)C4CCC(OC1OC(CO)C(O)C(O)C1O)C5(C)C,618.4131688159999,Other,1,,,,,
Spinasaponin B,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(O)=O)C(C)(CO)C5CCC34C)C2C1)C(O)=O,810.4401714,OA,2,,,,,
Licoricesaponin K2,CC1(CCC2(C)CCC3(C)C(C=CC4C5(C)CCC(OC6OC(C(O)C(O)C6OC6OC(C(O)C(O)C6O)C(O)=O)C(O)=O)C(C)(CO)C5CCC34C)=C2C1)C(O)=O,822.4037859040001,OA,2,,,,,
Calendulaglycoside A,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(OC7OC(CO)C(O)C(O)C7O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OC(CO)C(O)C(O)C1O,1118.5509036320002,OA,3,,,,1,
Calendasaponin D,CC1(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(O)=O)C(C)(C)C5CCC4(C)C3(C)CCC2(CC1O)C(=O)OC1OC(CO)C(O)C(O)C1O,1134.545818,OA,3,,,,1,
"(2b,3b)-Dihydroxy-30-nor-12,20(29)-oleanadiene-28-glucopyranosyloxy-23-oic acid 3-glucuronide",CC12CC(O)C(OC3OC(C(O)C(O)C3O)C(O)=O)C(C)(C1CCC1(C)C2CC=C2C3CC(=C)CCC3(CCC12C)C(=O)OC1OC(CO)C(O)C(O)C1O)C(O)=O,824.3830504600003,OA,1,,,,1,
Schidigerasaponin D3,CC1C2C(CC3C4CCC5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2OC2OC(CO)C(O)C(O)C2O)OC11CCC(C)CO1,902.4875155,SS,3,,,,,
b-Chlorogenin 3-[4''-(2'''-glucosyl-3'''-xylosylglucosyl)galactoside],CC1C2C(CC3C4CC(O)C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(OC3OC(CO)C(O)C(OC4OCC(O)C(O)C4O)C3OC3OC(CO)C(O)C(O)C3O)C(O)C2O)OC11CCC(C)CO1,1050.5246888840002,SS,4,,,,,
Camelliasaponin B2,C\C=C(/C)C(=O)OC1CC(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(O)C(OC7OCC(O)C(O)C7OC7OC(CO)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(O)=O)C(C)(C=O)C5CCC4(C)C3(C)CC(O)C12CO,1202.572033,OL,4,,,,,
Floratheasaponin F,CCC(C)C(=O)O[C@H]1[C@H](OC(=O)C(\C)=C/C)C(C)(C)C[C@@]2([H])C3=CC[C@]4([H])[C@@]5(C)CC[C@H](O[C@]6([H])O[C@H](C(O)=O)[C@@H](O)[C@H](O[C@]7([H])OC[C@H](O)[C@H](O)[C@H]7O[C@]7([H])O[C@@H](C)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@]6([H])O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@]5([H])CC[C@@]4(C)[C@]3(C)[C@@H](O)[C@@H](O)[C@@]12CO,1288.645198,OL,4,,,,,
28-Glucosylarjunolate 3-[rhamnosyl-(1-&gt;3)-glucuronide],CC1OC(OC2C(O)C(OC3C(O)CC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(CCC54C)C(=O)OC4OC(CO)C(O)C(O)C4O)C3(C)CO)OC(C2O)C(O)=O)C(O)C(O)C1O,972.4929948320004,OA,2,,,,1,
CCMSLIB00012329409,CC1OC(OC2C(OC3CC4(C)C(CC(O)C5C(C6(C)CCC(C(C)(C)O)O6)CCC54C)C4(C)CCC(O)C(C)(C)C34)OC(CO)C(O)C2O)C(O)C(O)C1O,800.4922069840001,PPT,,2,,,,
Goyaglycoside c,COC1OC23C=CC4C5(C)CCC(C(C)C\C=C\C(C)(C)OC)C5(C)CCC14C2CCC(OC1OC(CO)C(O)C(O)C1O)C3(C)C,662.4393836,Other,1,,,,,
CCMSLIB00012431847,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,794.4452567919999,OA,2,,,,,
Quillaic acid 3-[galactosyl-(1-&gt;2)-[rhamnosyl-(1-&gt;3)]-glucuronide] 28-[apiosyl-(1-&gt;3)-xylosyl-(1-&gt;4)-rhamnosyl-(1-&gt;2)-[rhamnosyl-(1-&gt;3)]-4-acetyl-fucosyl] ester,CC1OC(OC2C(O)C(OC(OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(C(O)CC54C)C(=O)OC4OC(C)C(OC(C)=O)C(OC5OC(C)C(O)C(O)C5O)C4OC4OC(C)C(OC5OCC(O)C(OC6OCC(O)(CO)C6O)C5O)C(O)C4O)C3(C)C=O)C2OC2OC(CO)C(O)C(O)C2O)C(O)=O)C(O)C(O)C1O,1714.746153323999,OA,3,,,,5,
PR308977,CC1C2C(CC3C4CC=C5CC(CCC5(C)C4CCC23C)OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)OC11CCC(COC(=O)CC(C)(O)CC(O)=O)CO1,898.4562154000001,SS,2,,,,,
Betavulgaroside IX,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(O)C(OC(OCC(O)=O)C(OC7OCC(O)C(O)C7O)C(O)=O)C6O)C(O)=O)C(C)(C)C5CCC34C)C2C1)C(=O)OC1OC(CO)C(O)C(O)C1O,1088.5039534400005,OA,2,,,,1,
